job_id,title,company,location,country,category,salary_min,salary_max,salary_is_predicted,contract_time,created,description,skills,num_skills,avg_salary
2500155500,Data Analyst,Reality Premedia Services Pvt Ltd,"Pune, Maharashtra",India,IT Jobs,0.0,800000.0,False,full_time,2021-09-29 05:01:45+00:00,"We at Reality Premedia pvt ltd is looking for Data Analyst for Pune location. Must have experience in BFSC domain. Exp- Min 3yrs Location- Pune Mandatory Skills- Exp in powerBI/Tableau, SQL Basic Python Skills:- Tableau, PowerBI and Data Analytics","['SQL', 'Python', 'Power BI', 'Tableau']",4,400000.0
5818423330,Data Analyst,Equitas Small Finance Bank,India,India,Manufacturing Jobs,,,False,full_time,2026-07-28 20:53:05+00:00,"We are looking for a detail-oriented and analytical Data Analyst to join our team. In this role, you will collect, clean, and interpret complex datasets to help leadership and cross-functional teams understand market trends, optimize operations, and solve business challenges. [ 1 , 2 , 3 ]",[],0,
5503284671,Data Analyst,Intelliatx Therapeutics,"Bangalore, Karnataka",India,IT Jobs,,,False,full_time,2025-11-19 22:19:09+00:00,"Data Analyst – Job Decription Connecting people with each other and the right information is mission critical. Our Company develops innovative cloud-based technology to make it easier, more effective and more efficient to make the right connections. Our solutions put people in sync with each other and the right information, so they gain the insight needed to reach better decisions on the issues that matter most. We do it with a laser focus on reliability. The Company is a leading provider of te…",[],0,
4993547435,Data Analyst,RegisterKaro,India,India,IT Jobs,400000.0,1000000.0,False,full_time,2025-01-01 11:53:10+00:00,"Job Description: Data Analyst Position: Data Analyst Location: Gurgaon Experience Level: 1-3 Years Employment Type: Full-Time Role Overview We are looking for a results-driven Data Analyst to join our team and support business decision-making through data insights and analytics. The ideal candidate will be highly proficient in Python, skilled in data visualization tools, and experienced in solving complex problems to drive measurable business outcomes such as revenue growth or cost reduction. K…",['Python'],1,700000.0
5532438214,Data Analyst,Sagility,India,India,IT Jobs,,,False,full_time,2025-12-07 22:44:33+00:00,"Sagility combines industry-leading technology and transformation-driven BPM services with decades of healthcare domain expertise to help clients draw closer to their members. The company optimizes the entire member/patient experience through service offerings for clinical, case management, member engagement, provider solutions, payment integrity, claims cost containment, and analytics. Sagility has more than 25,000 employees across 5 countries. ""To conduct data analysis, provide insights, and c…",[],0,
5793185629,Data Analyst,Ecolab,India,India,Sales Jobs,,,False,full_time,2026-07-09 03:05:51+00:00,"At Ecolab, you can help take on some of the world’s most meaningful challenges, delivering critical insights and innovative solutions to help our customers achieve clean water, safe food, abundant energy and healthy environments. With our worldwide reach and ambitious growth plans, you will have the opportunity to own your future and impact what matters. Are you ready to make an impact? Ecolab is searching for a driven Data Analyst for our Enterprise Growth Operations Team in Pune, India . The …",[],0,
2247134476,Data Analyst,Indium Software,India,India,IT Jobs,250000.0,800000.0,False,full_time,2021-06-12 12:42:07+00:00,"The Data Analyst in the CoE will provide end to end solution development, working in conjunction with the Domain Leads and Technology Partners. He is responsible for the delivery of solutions and solution changes which are driven by the business requirements as well as providing technical and development capabilities. Knowledge Skills:- Apache Synapse, SQL, SAP MDG ( Master Data Governance), Python and Data Analytics","['SQL', 'Python']",2,525000.0
5336689191,Data Analyst,EWU,"Coimbatore, Tamil Nadu",India,IT Jobs,400000.0,700000.0,False,full_time,2025-08-04 05:33:07+00:00,"We’re seeking a detail-oriented Data Analyst with proven experience in corporate settings to transform raw data into actionable insights. You’ll collaborate across departments to support strategic decision-making, optimize operations, and enhance business performance through data-driven analysis. Skills:- PowerBI, Tableau, Data Analytics, Dashboard, MS-Office, Data Visualization and Advanced analytics","['Power BI', 'Tableau']",2,550000.0
5832798180,Data Analyst,Milestone Online Technology,"Ahmedabad, Gujarat",India,IT Jobs,,,False,Unknown,2026-08-08 07:31:06+00:00,"Job description Need Data Analysts with good understanding of Python (pandas), Excel, tools like Tableau and Power BI. BTech (CS/IT/EC/EE), MBA, MTech, MCA, BCA, BSc, MSc freshers from 2024, 2023, 2022, 2021 should apply. Candidate should know Data Analytics. Skills: Power Bi, Sql, Python Experience: 0.00-1.00 Years","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel']",5,
5832798159,Data Analyst,Milestone Online Technology,"Bangalore, Karnataka",India,IT Jobs,,,False,Unknown,2026-08-08 07:31:05+00:00,"Job description Need Data Analysts with good understanding of Python (pandas), Excel, tools like Tableau and Power BI. BTech (CS/IT/EC/EE), MBA, MTech, MCA, BCA, BSc, MSc freshers from 2024, 2023, 2022, 2021 should apply. Candidate should know Data Analytics. Skills: Power Bi, Sql, Python Experience: 0.00-1.00 Years","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel']",5,
5832798167,Data Analyst,Milestone Online Technology,"Gurgaon, Haryana",India,IT Jobs,,,False,Unknown,2026-08-08 07:31:06+00:00,"Job description Need Data Analysts with good understanding of Python (pandas), Excel, tools like Tableau and Power BI. BTech (CS/IT/EC/EE), MBA, MTech, MCA, BCA, BSc, MSc freshers from 2024, 2023, 2022, 2021 should apply. Candidate should know Data Analytics. Skills: Power Bi, Sql, Python Experience: 0.00-1.00 Years","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel']",5,
5832798187,Data Analyst,Milestone Online Technology,"Lucknow, Uttar Pradesh",India,IT Jobs,,,False,Unknown,2026-08-08 07:31:07+00:00,"Job description Need Data Analysts with good understanding of Python (pandas), Excel, tools like Tableau and Power BI. BTech (CS/IT/EC/EE), MBA, MTech, MCA, BCA, BSc, MSc freshers from 2024, 2023, 2022, 2021 should apply. Candidate should know Data Analytics. Skills: Power Bi, Sql, Python Experience: 0.00-1.00 Years","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel']",5,
5832798181,Data Analyst,Milestone Online Technology,"Patna, Bihar",India,IT Jobs,,,False,Unknown,2026-08-08 07:31:06+00:00,"Job description Need Data Analysts with good understanding of Python (pandas), Excel, tools like Tableau and Power BI. BTech (CS/IT/EC/EE), MBA, MTech, MCA, BCA, BSc, MSc freshers from 2024, 2023, 2022, 2021 should apply. Candidate should know Data Analytics. Skills: Power Bi, Sql, Python Experience: 0.00-1.00 Years","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel']",5,
5832798158,Data Analyst,Milestone Online Technology,"Kolkata, West Bengal",India,IT Jobs,,,False,Unknown,2026-08-08 07:31:05+00:00,"Job description Need Data Analysts with good understanding of Python (pandas), Excel, tools like Tableau and Power BI. BTech (CS/IT/EC/EE), MBA, MTech, MCA, BCA, BSc, MSc freshers from 2024, 2023, 2022, 2021 should apply. Candidate should know Data Analytics. Skills: Power Bi, Sql, Python Experience: 0.00-1.00 Years","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel']",5,
4855397054,data analyst,Epik Solutions,India,India,IT Jobs,50000.0,700000.0,False,full_time,2024-09-07 11:25:36+00:00,"Job Title: Data Analyst Location: Permanent Work from Home Job Type: Full-Time Job Description: We are seeking a highly motivated and skilled Data Analyst to join our team. The ideal candidate will have a strong background in data analysis, incident management, and real-time data reporting. The role demands exceptional communication skills, both written and spoken, as well as the ability to work flexible shifts to support our global operations. Key Responsibilities: - Perform data analysis to i…",[],0,375000.0
2853927974,Data Analyst,Multi Recruit,"Bangalore, Karnataka",India,IT Jobs,1200000.0,1400000.0,False,full_time,2022-01-30 04:34:26+00:00,"We are looking for a Business Intelligence (BI)/Data Analyst to create and manage Power Bl and analytics solutions that turn data into knowledge. In this role, you should have a background in data and business analysis. If you are self-directed, passionate about data, and have business acumen and problem-solving aptitude, we'd like to meet you. Ultimately, you will enhance our business intelligence system to help us make better decisions. Requirements and Qualifications BSc/BA in Computer Scien…",[],0,1300000.0
5781956424,Data Analyst,Beworld web services,"Telangana, India",India,IT Jobs,,,False,Unknown,2026-06-30 14:52:26+00:00,"We are looking for a detail-oriented and proactive Data Analyst with around 1 year of experience in a consumer app or product-based environment. The ideal candidate should have strong analytical skills, hands-on experience with SQL and MongoDB, and the ability to work closely with cross-functional teams to drive data-informed decisions. Key Responsibilities Analyze user behavior, product performance, and business metrics for consumer applications. Write efficient SQL queries to extract, transfo…",['SQL'],1,
5833030004,Data Analyst,"NTT America, Inc.","Pune, Maharashtra",India,IT Jobs,,,False,Unknown,2026-08-08 10:56:18+00:00,"Req ID: 376714 NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Data Analyst to join our team in Pune, Maharashtra (IN-MH), India (IN). Data Analyst (10 Years Experience) - BFSI Sector Job Title Senior Data Analyst / Lead Data Analyst - BFSI (Banking, Financial Services & Insurance) Job Summary We are seeking an experien…",[],0,
2433361449,Data Analyst,MSMEx,"Mumbai, Maharashtra",India,IT Jobs,0.0,1200000.0,False,full_time,2021-09-05 02:42:02+00:00,We are looking for a Data Analyst that oversees organisational data analytics. This will require you to design and help implement the data analytics platform that will keep the organisation running. The team will be the go-to for all data needs for the app and we are looking for a self-starter who is hands on and yet able to abstract problems and anticipate data requirements. This person should be very strong technical data analyst who can design and implement data systems on his own. Along wit…,[],0,600000.0
2449398766,Data Analyst,Syrencloud,"Hyderabad, Telangana",India,IT Jobs,0.0,800000.0,False,full_time,2021-09-11 02:17:17+00:00,"Our growing technology firm is looking for an experienced Data Analyst who is able to turn project requirements into custom-formatted data reports. The ideal candidate for this position is able to do complete life cycle data generation and outline critical information for each Project Manager. We also need someone who is able to analyze business procedures and recommend specific types of data that can be used to improve upon them. Skills:- SQL, SAP and Data Analytics",['SQL'],1,400000.0
5728445327,Data Analyst,RECEX,"Delhi, India",India,IT Jobs,,,False,full_time,2026-05-14 02:27:43+00:00,"Job Description: We are seeking a skilled Data Analyst with expertise in Power BI to design and maintain interactive dashboards, analyze complex datasets, and deliver actionable insights. The ideal candidate will have experience in data visualization, report creation, and performance analysis. Strong proficiency in Power BI, SQL, and Excel is essential. The role requires excellent problem-solving abilities, attention to detail, and effective communication to present data findings to stakeholder…","['SQL', 'Power BI', 'Excel']",3,
5761950540,Data Analyst,Kotak Life,"Gurgaon, Haryana",India,IT Jobs,,,False,Unknown,2026-06-13 08:48:32+00:00,"Job Description- Job Summary: We are seeking a detail-oriented Data Analyst with expertise in SAS and VBA. The ideal candidate will possess strong skills in SQL, DataSteps, and dashboard creation to support our data-driven decision-making process. This role involves completing ad hoc data requests and ensuring effective data management using databases. Key Responsibilities: • Utilize SAS for data analysis and MIS reporting. • Manage and produce daily, weekly, and monthly MIS reports to track ke…","['SQL', 'SAS', 'VBA']",3,
2890608757,Data Analyst,Fragma Data Systems,India,India,IT Jobs,600000.0,800000.0,False,full_time,2022-02-12 04:45:18+00:00,"Good grasp and hands-on exposure to SQL, Hive. Good to have- Azure cloud, Spark sql. 1. Will be the point of contact for reporting/data management needs and will be responsible to drive complex data analysis and propose improvement opportunities in existing tools and reports. 2. The Data Analyst will be responsible to establish best practices in data management, data visualization, and report distribution. 3. Understanding requirements and converting into technical and business delivers. 4. Lev…","['SQL', 'Azure', 'Spark']",3,700000.0
4686704927,Data Analyst,Unknown,"Vadodara, Gujarat",India,IT Jobs,,,False,Unknown,2024-05-10 07:38:51+00:00,"We are Hiring for ( Data Analyst ) ( Desired Candidate Profile: Checking ) Analysis and entering data in databases working in a Emergency Control Room and working on Logistics Portal Interface and GPS, Good Communication skill (Hindi & English) Employee Condition:- · Job Location is Vadodara · Girls only work in ‘A’ and ‘B’ Shift · Bond Period is 1 Years and breach to which is strictly not allowed. Special Request / Permissions shall be reviewed for by higher management is case of relieving · R…",['R'],1,
5727239818,Data Analyst,Mantras2Success,"Ahmedabad, Gujarat",India,IT Jobs,,,False,full_time,2026-05-13 02:13:36+00:00,"Job Description: We are seeking a highly motivated Data Analyst to join our team. The successful candidate will be responsible for collecting, analysing, and interpreting data to help drive strategic and operational decisions across the business. This role involves working closely with teams across Sales, Marketing, Finance, and Operations to deliver actionable insights that improve business performance and efficiency. Key Responsibilities • Extract, clean, and analyse data from our booking sys…",[],0,
4715697356,Data analyst,Sadup Softech,"Bangalore, Karnataka",India,IT Jobs,1200000.0,1500000.0,False,full_time,2024-06-01 09:41:50+00:00,"Must have skills 3 to 6 years Data Science SQL, Excel, Big Query - mandate 3 years Python/ML, Hadoop, Spark - 2 years Requirements • 3 years prior experience as a data analyst • Detail oriented, structural thinking and analytical mindset. • Proven analytic skills, including data analysis and data validation. • Technical writing experience in relevant areas, including queries, reports, and presentations. • Strong SQL and Excel skills with the ability to learn other analytic tools • Good communic…","['SQL', 'Python', 'Excel', 'Big Query', 'Spark']",5,1350000.0
5800765376,Data Analyst,Jetking Technologies Private Limited,"Noida, Ghaziabad",India,IT Jobs,20000.0,25000.0,False,Unknown,2026-07-15 10:21:31+00:00,"Job Description– Data Analyst Qualification: Bachelor's degree in Computer Science, Statistics, Mathematics, or related field Location: Noida sector 127 Experience: • 1–3 years • Proficiency in MS Excel (pivot tables, VLOOKUP, formulas) • Basicknowledge of SQLfor data querying • Familiarity with data visualization tools (Power BI/Tableau)– preferred • Stronganalytical and problem-solving skills • Goodcommunicationskills Roles and Responsibilities: • Collect, clean, and organize data from multip…","['Power BI', 'Tableau', 'Excel', 'Statistics']",4,22500.0
2403881225,Data Analyst,Multi Recruit,"Bangalore, Karnataka",India,IT Jobs,500000.0,1500000.0,False,full_time,2021-08-24 22:37:13+00:00,Measure the sales effectiveness efforts using data science/app/digital nudges. Should be able to work on the clickstream data Should be well versed and willing to work hands-on various Machine Learning techniques Skills Ability to lead a team of 5-6 members. Ability to work with large data sets and present conclusions to key stakeholders. Develop a clear understanding of the client’s business issue to inform the best approach to the problem. Root-cause analysis Define data requirements for crea…,['Machine Learning'],1,1000000.0
5681009000,Data Analyst,Wissen Technology,"Bangalore, Karnataka",India,IT Jobs,,,False,full_time,2026-03-28 11:28:26+00:00,"Role- Data Analyst Experience- 2 to 5 years Location-Bangalore Job Role- ● Experience: Minimum of 2 years of professional experience in a data-heavy environment (E-commerce or Fintech experience is a plus). ● SQL Mastery: Exceptional ability to write complex joins, window functions, Analytical functions, and CTEs. Experience with high-scale databases (e.g., BigQuery, Hive, or Postgres). ● Scripting: Functional knowledge of Python for data manipulation (Pandas, NumPy) and basic automation script…","['SQL', 'Python', 'Big Query']",3,
2539490267,Data Analyst,Graphene Services Pte Ltd,"Bangalore, Karnataka",India,IT Jobs,,,False,full_time,2021-10-13 05:52:44+00:00,"About Graphene Graphene is a Singapore Head quartered AI company which has been recognized as Singapore’s Best Start Up By Switzerland’s Seedstarsworld, and also been awarded as best AI platform for healthcare in Vivatech Paris. Graphene India is also a member of the exclusive NASSCOM Deeptech club. We are developing an AI plaform which is disrupting and replacing traditional Market Research with unbiased insights with a focus on healthcare, consumer goods and financial services. Graphene was f…",[],0,
5828954610,Data Analyst,Indium,"Hyderabad, Telangana",India,IT Jobs,,,False,full_time,2026-08-05 15:58:38+00:00,"Requirements 1-3 years of experience in combined data analyst roles. Candidates should have strong knowledge of advanced SQL (window functions, CTEs). Should have strong knowledge of Python (NumPy/Pandas/Seaborn) and data visualisation (Power BI/Tableau/Looker/GDS), ETL exposure, Google Sheets and prompt engineering. Able to handle stakeholders independently with fewer interventions of the reporting manager. Develop strategies to solve problems in logical yet creative ways. We Would Be Excited …","['SQL', 'Python', 'Power BI', 'Tableau', 'Looker', 'ETL']",6,
5814494533,Data Analyst,EXL,"Pune, Maharashtra",India,IT Jobs,,,False,full_time,2026-07-25 03:27:49+00:00,"Description Must-Have: ● 4 / 5 years of professional experience as a Data Analyst with good decision-making, analytical and problem-solving skills. ● SQL, Pyspark, Python with Banking Domain knowledge - Credit & Lending. Working knowledge / experience of Big Data frameworks like Hadoop, Hive and Spark. ● Hands-on experience in query languages like HQL or SQL (Spark SQL) for Data exploration. ● Data mapping: Determine the data mapping required to join multiple data sets together across multiple …","['SQL', 'Python', 'Spark']",3,
5549594782,Data Analyst,Highfly Sourcing,India,India,IT Jobs,1500000.0,2500000.0,False,full_time,2025-12-20 11:07:17+00:00,"We are seeking a motivated Data Analyst to support business operations by analyzing data, preparing reports, and delivering meaningful insights. The ideal candidate should be comfortable working with data, identifying patterns, and presenting findings in a clear and actionable way. Key Responsibilities: Collect, clean, and organize data from internal and external sources Analyze large datasets to identify trends, patterns, and opportunities Prepare regular and ad-hoc reports for business stakeh…",[],0,2000000.0
5777073838,Data Analyst,Webkit24,"Kolkata, West Bengal",India,IT Jobs,,,False,Unknown,2026-06-26 07:29:41+00:00,"Required Skills & Qualifications: Bachelors degree in Statistics, Mathematics, Computer Science, Economics, or related field 2 years of experience as a Data Analyst or similar role Strong knowledge of SQL, Excel, and data visualization tools (Tableau, Power BI, etc ) Familiarity with Python or R for data analysis is a plus Experience with data warehousing and ETL pipelines is preferred Excellent problem-solving and critical thinking skills Strong communication skills to explain complex data fin…","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel', 'R', 'Statistics', 'ETL']",8,
5777073828,Data Analyst,Webkit24,"Pune, Maharashtra",India,IT Jobs,,,False,Unknown,2026-06-26 07:29:41+00:00,"Required Skills & Qualifications: Bachelors degree in Statistics, Mathematics, Computer Science, Economics, or related field 2 years of experience as a Data Analyst or similar role Strong knowledge of SQL, Excel, and data visualization tools (Tableau, Power BI, etc ) Familiarity with Python or R for data analysis is a plus Experience with data warehousing and ETL pipelines is preferred Excellent problem-solving and critical thinking skills Strong communication skills to explain complex data fin…","['SQL', 'Python', 'Power BI', 'Tableau', 'Excel', 'R', 'Statistics', 'ETL']",8,
5602825903,Data Analyst,Hunarstreet Technologies Pvt Ltd,"Vadodara, Gujarat",India,IT Jobs,600000.0,800000.0,False,full_time,2026-01-28 11:24:00+00:00,"Job Overview As a Profile Data Setup Analyst, you will play a key role in configuring, analysing, and managing product data for our customers. You will work closely with internal teams and clients to ensure accurate, optimized, and timely data setup in Windowmaker software. This role is perfect for someone who enjoys problem-solving, working with data, and continuously learning. Key Responsibilities • Understand customer product configurations and translate them into structured data using Windo…",[],0,700000.0
5768623778,Data Analyst,Ecolab,India,India,IT Jobs,,,False,full_time,2026-06-19 02:45:54+00:00,"Job Characteristics: Demonstrates use and application of data analysis principles to examine data systems and determine relationships and meaning of data, as it relates to business and system technical processes, and document accordingly. The employee should demonstrate mastering of skills in at least two of the following data analysis areas: SQL language usage, data governance and security practices, ELT/ETL strategy, quality-of-data evaluation and assessment, and data requirements generation …","['SQL', 'ETL']",2,
5706462425,Data Analyst,Cytiva Life Science,"Bangalore, Karnataka",India,IT Jobs,,,False,full_time,2026-04-22 01:59:28+00:00,"Be part of something altogether life-changing Working at Cytiva in the Life Sciences industry means being at the forefront of providing new solutions to transform human health. Our incredible customers undertake life-saving activities ranging from fundamental biological research to developing innovative vaccines, new medicines, and cell and gene therapies. At Cytiva you will be able to continuously improve yourself and us – working on challenges that truly matter with people that care for each …",[],0,
4344578568,Data Analyst,Jobdost,"Bangalore, Karnataka",India,IT Jobs,0.0,500000.0,False,full_time,2023-10-02 13:22:30+00:00,"About the role: We are looking for a motivated data analyst with sound experience in handling web/ digital analytics, to join us as part of the Kapiva D2C Business Team. This team is primarily responsible for driving sales and customer engagement on our website. This channel has grown 5x in revenue over the last 12 months and is poised to grow another 5x over the next six. It represents a high-growth, important part of our overall e-commerce growth strategy. The mandate here is to run an end-to…",[],0,250000.0
5592093935,Data Analyst,Hunarstreet Technologies Pvt Ltd,"Gujarat, India",India,IT Jobs,60000.0,700000.0,False,full_time,2026-01-20 11:16:34+00:00,"Job Role : Profile Data Setup Analyst Job Title : Data Analyst Location : Vadodara | Department: Customer Service | Experience : 3 - 5 Years Job Overview A company, we’ve been transforming the window and door industry with intelligent software for over 40 years. Our solutions power manufacturers, dealers, and installers globally, enabling efficiency, accuracy, and growth. We are now looking for curious, data-driven professionals to join our mission of delivering world-class digital solutions to…",[],0,380000.0
5830609951,Data Analyst,DXC Technology,India,India,IT Jobs,,,False,full_time,2026-08-06 20:43:47+00:00,"Job Description: Responsibilities as the Data Analyst: Analyzing the as-is data structures and mapping to new to-be data structures Writing high quality, testable user stories to ensure that these can be estimated, delivered by developers and used to define test automation and which. Analyzing, understanding and documenting existing system behavior, including data mapping and transformation to support integration design as well as identification of system features and data requirements . Unders…",[],0,
3337906172,Data Analyst,Mr n Mrs Pet,"Jaipur, Rajasthan",India,IT Jobs,100000.0,300000.0,False,full_time,2022-07-22 06:48:32+00:00,"Requirements: Bachelor’s degree from university or college in computer science. Work experience as a data analyst or in a related field. Ability to work with stakeholders to assess potential risks. Ability to analyse existing tools and databases and provide software solution recommendations. Ability to translate business requirements into non-technical, lay terms. High-level experience in methodologies and processes for managing large-scale databases. Demonstrated experience in handling large d…",[],0,200000.0
5823107180,Data Analyst,Colan Infotech Private Limited,"Chennai, Tamil Nadu",India,IT Jobs,,,False,Unknown,2026-08-01 06:26:41+00:00,Greetings from Colan Infotech  Designation - Data Analyst Experience - 6-8 Years Notice Period - Immediate joiners only Job Location -Chennai(Work from office only) Required Skills & Experience Were looking for people who: 68 years of experience in Data Analytics / BI / Data Engineering Strong consultative mindset with excellent communication skills Experience building enterprise dashboards using Power BI or Tableau Comfortable working independently and with cross-functional teams Programming S…,"['Power BI', 'Tableau']",2,
5800078733,Data Analyst,Stripe,India,India,IT Jobs,,,False,full_time,2026-07-14 21:14:56+00:00,"Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world's largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone's reach while doing the most important …",[],0,
1762829126,Data Analyst,Awign,"Bangalore, Karnataka",India,IT Jobs,400000.0,700000.0,False,full_time,2020-10-15 02:16:09+00:00,We are looking for a result-driven candidate to join our analytics team as a Data Analyst. Duties And Responsibilities 1. Work closely with Operation Head to setup reporting structures using complex formula(s) over Google Sheets. 2. Should be able to use Google Apps Script towards creating simple applications for ongoing projects/clients. 3. To run a detailed analysis of project-level data to generate additional insights for clients in the form of analytical dashboards. 4. To build trackers for…,[],0,550000.0
5796414147,Data Analyst,Align Technology,"Delhi, India",India,IT Jobs,,,False,Unknown,2026-07-11 07:20:30+00:00,"Description We are seeking a Data Analyst to join our team in India. The ideal candidate will have 1-4 years of experience in data analysis, with a strong background in statistical analysis, data visualization, and reporting. You will be responsible for transforming raw data into actionable insights to drive business strategies. Responsibilities Collecting, processing, and analyzing data to provide insights and support decision-making. Creating reports and visualizations to communicate findings…",['Statistics'],1,
5729673732,Data Analyst,Vedita Ventures,"Chennai, Tamil Nadu",India,IT Jobs,,,False,full_time,2026-05-15 02:13:33+00:00,"Job Description: Dear All, Greetings from Vedita Ventures! Hiring - Data Analyst Both Male and Female candidates can apply Immediate joiners preferred Job Location: Chennai Monday to Friday Working Days. Essential Job Functions: Apply business knowledge through all stages of development. Design, develop, and maintain high-quality solutions. Communicate effectively. Stay current with business and technical knowledge and trends. Be agile, develop and follow best practices. Own your work and take …",[],0,
5762286343,Data Analyst,Wissen Technology,"Bangalore, Karnataka",India,IT Jobs,,,False,full_time,2026-06-13 13:33:59+00:00,"Experience: 2 Years Mandatory Skills: Data Analysis, Data Mining, Data Validation, Python, SQL, Power BI, Advanced Excel Data Analyst We are looking for 1 Developer/Analyst to support data analysis, data mapping, and report automation initiatives. This is an entry-level role with structured training, ideal for candidates who are detail-oriented, proactive, and capable of working independently in a fast-paced environment. Key Responsibilities Perform data analysis and data validation across vari…","['SQL', 'Python', 'Power BI', 'Excel']",4,
5759289384,Data Analyst,NatWest Markets,"Bangalore, Karnataka",India,IT Jobs,,,False,Unknown,2026-06-11 06:55:22+00:00,"Job description Take on a critical role defining and realising fantastic solutions, processes, benefits and new opportunities to deliver to our stakeholders you'll be working in a vibrant, forward looking team and helping us to shape the future of our business It s a great chance to hit the ground running, take advantage of our development opportunities, and advance your career we're offering this role at associate level What you'll doIn your new role, you'll be supporting the analysis of compl…",[],0,
5761947576,Data Analyst,Genisys Information Systems India Private Limited,"Bangalore, Karnataka",India,IT Jobs,,,False,Unknown,2026-06-13 08:43:56+00:00,"Notice Immediate: Immediate Joiners Location: Remote; Hours: US Pacific time business hours; US and client calendar (9PM to 5AM IST) NOTE: Individual is expected to and must be full-time dedicated to this role Position Overview: The Senior Data Analyst will play a critical role in analyzing and interpreting complex data to drive key business decisions. This individual will work closely with cross-functional teams to deliver actionable insights, optimize performance, and enhance our data-driven …",[],0,
4992020344,Data Analyst,Appitsimple infotek Pvt. Ltd.,India,India,IT Jobs,100000.0,300000.0,False,full_time,2024-12-30 12:10:27+00:00,"Job role: As a data analyst, you will be responsible for compiling actionable insights from data and assisting program, sales and marketing managers build data-driven processes. Your role will involve driving initiatives to optimize for operational excellence and revenue. Responsibilities: Ensure that data flows smoothly from source to destination so that it can be processed Utilize strong database skills to work with large, complex data sets to extract insights Filter and cleanse unstructured …",[],0,200000.0
4514376058,Data Analyst,Qrata,"Mumbai, Maharashtra",India,IT Jobs,500000.0,1000000.0,False,full_time,2024-01-07 15:07:43+00:00,"DATA ANALYST About: We allows customers to ""buy now and pay later"" for goods and services purchased online and offline portals. It's a rapidly growing organization opening up new avenues of payments for online and offline customers. Role: Define and continuously refine the analytics roadmap. Build, Deploy and Maintain the data infrastructure that supports all of the analysis, including the data warehouse and various data marts Build, deploy and maintain the predictive models and scoring infrast…",[],0,750000.0
2572832371,Data Analyst,BitClass,"Bangalore, Karnataka",India,IT Jobs,0.0,1600000.0,False,full_time,2021-10-24 04:00:25+00:00,"BitClass, a VC funded startup (backed by the investors or Unacademy, Doubtnut, ShareChat, Meesho among others) in the domain of edtech, is looking for a data analyst to help in making better business decisions using information from the available data. The responsibility is to gather and prepare data from multiple sources, run statistical analyses, and communicate your findings in a clear and objective way. Responsibilities - Understanding the business requirements so as to formulate the proble…",['Statistics'],1,800000.0
5812803832,Data Analyst,Stantec,"Pune, Maharashtra",India,IT Jobs,,,False,full_time,2026-07-24 03:19:37+00:00,"Description Your Opportunity We have an exciting opportunity for a Data Analyst to join our team in India. In this role, you will develop insights that enhance our understanding of Stantec’s growth and business performance. This includes building dashboards and analyses that support enterprise-level programs across sales, business development, pursuits, marketing, and growth programs. You will work in an agile delivery model, contributing through structured sprint cycles and collaborating close…",[],0,
5831397285,Data Analyst,ICE,"Hyderabad, Telangana",India,IT Jobs,,,False,Unknown,2026-08-07 07:27:22+00:00,"Job Purpose We are looking for a passionate Data Analyst to support the Operations Analytics department at ICE. The successful candidate will play a crucial role in extracting actionable insights from large datasets to guide strategic decision making within the organization. Primary responsibilities will revolve around analyzing complex data sets, identifying patterns, and developing models to provide actionable recommendations to our stakeholders. Responsibilities Data Analysis: Collect, clean…",[],0,
2635526340,Data Analyst,Amazon,"Bangalore, Karnataka",India,IT Jobs,0.0,800000.0,False,full_time,2021-11-12 04:18:09+00:00,"Data Analyst Job Description : About GlowRoad: GlowRoad is building India's most profitable social e-commerce platform where resellers share the catalog of products through their network on Facebook, Whatsapp, Instagram, etc and convert them to sales. GlowRoad is on a mission to create micro-entrepreneurs (resellers) who can set up their web-store, market their products and track all transactions through its platform. GlowRoad app has 15M downloads and 1- million  MAU's.- GlowRoad has been fund…",[],0,400000.0
5796410882,Data Analyst,Novel Office,"Kolkata, West Bengal",India,IT Jobs,,,False,Unknown,2026-07-11 07:19:21+00:00,"Job description Proactively analyse data using statistical methods to answer key questions from stakeholders or out of self-initiated curiosity with an eye for what drives business performance, investigating and communicating areas for improvement in efficiency and productivity Create and maintain rich interactive visualizations through data interpretation and analysis integrating various reporting components from multiple data sources Data mining using advance excel formulas Work closely with …","['Excel', 'Statistics']",2,
